date,slight,serious,barking and dagenham collision,barnet collision,bexley collision,brent collision,bromley collision,camden collision,city of london collision,croydon collision,ealing collision,enfield collision,greenwich collision,hackney collision,hammersmith and fulham collision,haringey collision,harrow collision,havering collision,hillingdon collision,hounslow collision,islington collision,kensington an chelsea collision,kingston upon thames collision,lambeth collision,lewisham collision,merton collision,newham collision,redbridge collision,richmond upon thames collision,southwark collision,sutton collision,tower hamlets collision,waltham forest collision,wandsworth collision,westminster collision,all counted vehicles,barking and dagenham,barnet,bexley,brent,bromley,camden,city of london,croydon,ealing,enfield,greenwich,hackney,hammersmith and fulham,haringey,harrow,havering,hillingdon,hounslow,islington,kensington and chelsea,kingston upon thames,lambeth,lewisham,merton,newham,redbridge,richmond upon thames,southwark,sutton,tower hamlets,waltham forest,wandsworth,westminster
08/06/2020,36,7,1,0,1,0,1,2,0,4,5,2,1,3,2,3,0,2,1,1,1,0,0,1,1,0,2,1,0,2,0,2,0,2,2,80674,61223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14188
09/06/2020,54,7,1,0,2,0,2,1,0,3,1,0,4,5,1,3,0,0,3,6,0,4,0,3,6,0,3,0,0,1,3,1,6,0,2,52875,0,0,0,16884,1324,0,0,0,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10222,0,0,0,145,0,0,0,0
10/06/2020,48,6,2,2,0,2,2,1,1,2,5,4,2,2,1,3,4,5,0,4,0,1,0,2,1,0,0,0,0,1,0,1,3,2,1,35769,0,0,0,0,656,0,0,0,0,0,7679,0,0,129,0,0,0,0,0,0,0,0,0,0,5993,0,0,0,0,7347,0,13965,0
11/06/2020,48,9,1,2,1,5,1,3,0,5,2,0,2,4,0,2,1,0,1,1,2,3,0,2,2,1,1,2,0,4,2,2,1,3,1,107159,0,0,0,0,0,8492,0,732,63193,0,0,0,0,0,0,0,0,0,0,0,0,21069,0,0,0,396,0,1772,0,11505,0,0,0
12/06/2020,55,6,2,2,1,1,2,1,0,0,1,3,3,2,2,1,3,0,1,1,1,8,0,10,1,0,1,3,0,1,4,3,0,2,1,162119,0,0,0,0,16261,0,0,17486,29887,0,0,0,37847,0,0,0,0,43325,0,0,2218,0,0,0,0,0,0,942,0,0,0,0,14153
15/06/2020,45,11,1,3,0,0,1,2,0,6,3,1,0,0,2,2,2,2,2,0,3,1,0,3,2,3,1,1,2,2,2,1,0,5,3,350605,0,0,0,62911,0,0,0,0,59638,0,0,0,51507,0,0,83017,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,92121,0,0
16/06/2020,71,8,2,1,2,2,2,6,0,7,3,0,3,2,1,4,1,0,4,2,2,1,0,6,0,1,1,5,2,6,3,5,1,2,2,29026,0,0,0,0,0,0,0,18034,0,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/06/2020,45,6,3,0,2,1,2,1,0,3,0,3,3,3,1,1,0,1,2,3,1,1,1,6,1,1,1,4,0,1,0,1,1,1,2,143195,0,0,14828,0,0,40588,0,0,0,0,0,0,16115,0,0,0,0,63762,0,7902,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2020,62,4,2,2,0,8,0,1,0,3,4,1,2,5,0,2,0,0,2,1,1,1,0,3,1,0,2,2,2,1,1,11,2,4,2,319384,0,0,0,84721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11771,55764,152902,0,0,0,0,0,0,14226,0
19/06/2020,77,9,4,3,3,1,1,2,0,4,3,1,3,7,2,1,0,3,4,2,4,1,1,5,6,1,4,4,0,3,1,3,0,6,3,25565,898,0,0,0,5403,0,0,0,0,0,0,18942,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2020,68,10,2,2,3,3,3,1,0,5,1,1,3,0,0,3,2,0,5,1,3,1,1,1,0,4,2,4,2,9,5,3,3,3,2,24076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14029
23/06/2020,66,9,4,2,6,3,3,1,0,3,1,0,4,2,3,0,0,1,4,3,2,2,1,3,5,2,2,0,1,3,1,3,2,5,3,164140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47590,0,0,0,0,81697,0,1311,6270,11302,0,0,0,15970
24/06/2020,59,9,1,4,4,1,2,3,0,1,4,4,0,6,1,3,2,1,0,2,2,1,1,1,1,2,2,1,3,4,1,2,1,1,6,205178,0,0,0,0,0,0,8327,0,0,94387,65403,0,0,0,0,0,0,0,9105,1596,25527,0,833,0,0,0,0,0,0,0,0,0,0
25/06/2020,79,12,1,3,0,1,1,1,0,6,2,4,7,1,2,5,0,4,1,1,5,4,1,5,3,2,4,3,1,9,2,1,4,2,5,145746,0,106927,0,0,0,0,0,0,0,0,475,0,0,0,0,0,15811,0,0,0,0,0,0,0,0,0,0,22533,0,0,0,0,0
26/06/2020,99,10,5,3,0,4,2,5,0,3,5,4,3,5,0,5,1,3,7,2,3,2,0,3,6,4,3,1,3,6,3,5,4,5,4,155379,0,78158,0,31902,0,7834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33135,0,0,0,0,4350
29/06/2020,45,9,0,1,1,0,1,0,0,5,3,2,1,1,2,2,1,2,1,1,2,0,3,8,1,0,2,2,0,0,2,3,2,4,1,54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,23177,0,0,19550,0,0,9547,0,0
30/06/2020,57,8,0,11,0,1,5,1,0,1,1,3,1,1,3,2,1,1,0,3,2,2,1,2,5,4,2,2,1,0,0,1,2,3,3,84052,0,0,15965,26492,0,0,0,22036,7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11818
01/07/2020,48,13,1,4,0,2,3,2,2,3,1,1,1,2,1,1,1,1,1,1,0,8,1,1,2,2,2,1,1,2,2,3,3,1,4,152483,0,86439,0,9044,0,0,0,0,0,0,0,15496,0,0,0,3600,0,28058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9846
02/07/2020,68,5,1,3,1,0,3,0,0,10,0,6,1,3,3,4,0,1,0,0,1,0,0,6,7,0,1,0,0,2,1,5,2,7,5,13097,587,0,0,0,0,9922,0,0,0,0,1137,0,0,312,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0
03/07/2020,76,10,2,2,6,3,4,2,0,2,2,4,4,4,1,2,2,0,1,3,0,4,0,4,3,1,5,1,2,5,1,6,1,5,4,46618,0,25027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17129,0,0,0,0,4462,0,0,0,0,0,0,0,0,0,0,0
06/07/2020,52,9,2,4,2,6,0,4,0,0,2,1,0,4,1,2,2,2,1,2,4,0,0,3,2,1,7,2,0,3,0,1,1,2,0,17091,0,0,0,0,0,0,0,0,0,0,0,10410,0,0,0,0,0,0,0,0,4636,0,0,0,0,0,0,0,0,0,2045,0,0
07/07/2020,70,8,2,4,2,4,2,0,0,0,0,0,2,6,0,1,1,1,4,5,2,1,0,2,2,0,2,2,1,7,1,3,1,12,8,74850,0,0,74850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2020,82,6,3,3,0,8,2,2,0,1,7,4,1,1,4,4,4,1,1,7,3,0,0,1,1,2,1,6,2,4,0,4,3,5,3,11616,0,0,0,0,0,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0
09/07/2020,45,5,1,4,2,0,2,2,0,1,2,3,1,2,2,3,0,0,0,1,0,2,2,0,3,2,4,0,1,1,1,0,2,2,4,129050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,64320,64542,0,0
10/07/2020,77,15,3,1,2,4,2,5,0,3,6,2,1,6,1,2,3,1,2,1,4,0,2,6,5,2,3,3,0,4,3,3,6,1,5,18630,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,393,0,0,4569,0,0,0,0,0,0,0,12601,0,0,0,0,0
13/07/2020,60,12,2,4,1,2,4,1,0,3,3,6,1,2,3,2,1,2,1,4,1,0,0,8,1,1,5,1,0,1,2,2,2,3,3,59222,0,580,0,0,0,0,0,0,0,0,8510,0,0,0,0,0,0,0,0,0,0,0,29240,0,0,0,0,0,0,0,0,0,20892
14/07/2020,62,7,2,4,3,0,2,0,0,2,5,3,1,2,1,0,4,0,2,1,1,0,1,2,3,1,6,3,3,4,1,1,1,7,3,106784,78355,0,0,0,0,0,0,22378,0,0,0,6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/07/2020,63,8,2,4,2,1,0,1,1,4,5,4,4,2,1,4,1,0,3,0,1,2,0,7,1,3,3,1,0,6,0,3,1,2,2,103416,0,0,0,0,0,0,0,0,0,41683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61733,0,0,0
16/07/2020,58,9,1,3,0,1,3,5,2,1,0,3,1,3,2,9,2,0,1,3,1,2,0,3,4,0,1,3,1,3,0,2,4,2,1,14299,0,9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800
17/07/2020,105,9,3,2,1,1,5,4,2,4,6,2,3,4,3,4,2,3,2,2,3,6,1,5,3,1,10,3,3,3,7,3,1,3,9,94284,0,0,0,0,0,8035,0,0,0,0,62658,0,0,0,0,0,0,0,8991,0,0,0,0,0,0,0,0,0,0,0,0,14600,0
20/07/2020,57,9,0,6,0,0,0,2,1,4,2,2,1,0,3,4,1,0,3,2,1,3,1,5,1,3,1,0,2,1,2,2,3,7,3,68638,0,0,0,0,19682,0,0,0,0,0,0,0,0,0,0,29094,0,0,0,0,0,0,0,0,0,19862,0,0,0,0,0,0,0
21/07/2020,74,14,4,5,1,4,1,1,1,3,4,2,1,3,8,2,1,0,0,6,1,6,1,4,1,1,5,1,3,2,0,2,2,6,6,128139,0,0,0,0,0,0,0,9912,0,0,0,0,0,0,0,0,0,23896,0,0,86834,7497,0,0,0,0,0,0,0,0,0,0,0
03/09/2020,66,12,7,2,2,1,1,0,0,3,4,2,3,4,3,1,0,2,1,2,3,3,0,7,1,1,3,1,0,6,0,6,2,3,4,14216,0,0,2551,0,0,0,0,0,0,0,11665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/2020,94,14,0,5,2,7,6,0,0,1,5,2,3,4,7,5,0,5,5,1,3,0,1,3,12,4,0,2,3,4,0,1,4,6,7,92913,0,0,0,0,410,0,0,0,0,84318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8185,0,0,0,0,0
07/09/2020,54,8,1,8,1,1,1,1,1,3,3,2,2,1,1,2,0,0,5,0,0,1,4,2,1,1,2,1,1,4,0,2,1,4,5,40958,0,0,0,0,0,0,0,3430,0,0,0,0,0,0,0,8856,17588,0,0,0,0,3247,0,0,0,0,7837,0,0,0,0,0,0
08/09/2020,60,9,0,3,2,5,2,4,0,2,4,1,1,1,2,2,0,1,1,1,2,1,3,3,2,1,0,2,1,1,3,1,3,12,2,65222,0,0,0,0,8221,0,0,0,0,0,0,0,0,6501,0,0,1908,0,0,0,0,0,25412,0,0,0,0,21654,1526,0,0,0,0
09/09/2020,61,13,0,2,1,1,2,3,1,3,3,4,2,4,5,4,0,2,1,3,0,1,0,2,3,0,0,3,2,4,1,1,4,6,6,166748,0,1668,0,0,0,0,0,7342,0,58369,0,0,0,0,0,11546,0,0,0,0,0,0,0,0,75991,0,0,0,0,0,11832,0,0
10/09/2020,69,11,3,2,6,3,0,1,0,5,5,3,2,2,1,2,2,1,2,1,1,5,1,4,7,0,3,2,0,3,1,1,4,2,5,91063,0,0,0,0,0,0,0,131,64695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689,0,0,0,0,0,22548
11/09/2020,71,14,5,2,1,5,1,1,0,4,2,6,1,8,0,5,1,5,0,1,2,2,0,8,1,1,4,2,2,2,2,1,4,3,3,59643,0,0,0,38125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8445,0,0,0,6650,0,0,0,0,1004,5419,0
14/09/2020,73,19,1,1,3,0,0,6,0,2,3,7,6,2,3,5,2,1,7,2,5,3,3,2,1,3,2,1,1,4,2,1,3,4,6,25574,0,0,9825,0,0,0,0,0,0,0,0,0,0,568,922,0,1501,0,0,0,0,0,12758,0,0,0,0,0,0,0,0,0,0
15/09/2020,110,2,2,2,2,3,3,3,0,1,6,7,0,4,3,4,2,1,7,4,3,1,3,4,9,3,2,0,1,2,2,2,9,12,5,12371,0,0,0,0,790,0,0,0,0,0,0,0,0,4600,0,0,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2020,74,12,1,1,0,2,5,1,0,9,6,1,0,6,3,4,1,0,1,3,1,1,2,4,6,1,4,3,2,4,1,4,1,4,4,114961,0,0,0,0,0,0,0,0,31037,0,0,0,0,0,0,0,2797,57917,0,17129,746,2055,0,0,0,0,0,3280,0,0,0,0,0
17/09/2020,96,14,3,1,5,4,2,1,0,2,3,2,1,4,2,1,0,4,2,8,4,7,4,1,9,6,2,4,0,7,0,4,5,4,8,31703,0,0,0,0,0,0,0,7416,0,0,0,10184,0,0,0,9437,0,0,0,0,0,0,0,0,0,0,0,0,4666,0,0,0,0
18/09/2020,95,15,8,3,6,3,2,3,0,8,5,1,2,6,1,1,0,1,3,2,5,3,0,6,5,2,5,1,0,2,0,8,6,6,6,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
21/09/2020,72,10,2,0,4,5,2,1,0,3,2,4,3,2,1,4,0,0,0,4,1,3,4,3,2,3,4,4,1,4,2,4,1,8,1,17101,0,0,0,0,0,0,0,0,10524,0,0,0,0,0,0,0,0,0,0,0,0,0,6577,0,0,0,0,0,0,0,0,0,0
22/09/2020,90,9,6,6,2,3,3,1,1,3,2,1,6,6,0,4,0,0,2,8,0,1,1,4,0,1,4,7,1,2,1,4,2,9,8,31969,0,0,0,0,0,0,0,0,0,0,20605,959,0,0,0,0,0,0,0,0,10085,0,0,0,0,0,0,320,0,0,0,0,0
23/09/2020,67,8,1,2,5,3,0,1,0,4,6,2,2,5,2,1,2,0,6,0,1,4,2,4,2,1,4,1,2,2,0,3,0,3,4,18380,661,0,6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/09/2020,77,16,0,0,4,0,1,2,1,4,8,4,1,3,5,7,2,1,1,4,3,3,2,6,6,3,1,0,3,4,0,2,3,5,4,106543,0,83660,0,20694,0,0,0,0,0,0,0,0,0,0,0,1505,360,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0
25/09/2020,97,13,3,2,2,4,3,3,2,3,3,2,3,4,3,6,0,1,4,5,2,3,1,8,8,1,9,0,0,5,1,5,3,6,5,71877,0,57395,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,2247,0,0,6809,0,0,3737,0,0,0,0
28/09/2020,60,16,7,0,0,4,0,2,1,6,1,3,5,6,2,0,1,2,2,0,3,2,1,4,4,3,4,0,2,0,1,2,1,1,6,6938,0,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,0,0,0,0,0,0,0,0,0,0,0
29/09/2020,65,14,4,4,0,1,1,6,0,3,3,1,6,1,0,1,1,6,0,1,1,2,0,3,5,1,3,9,2,3,1,2,1,3,4,9427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8135,0,0,208,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0
30/09/2020,112,14,3,2,1,2,1,5,0,7,4,11,5,7,5,8,1,2,2,4,2,3,0,5,3,4,4,3,1,1,2,11,5,2,10,112334,0,0,0,0,0,0,0,0,17246,0,0,0,0,0,4185,0,0,11478,0,0,0,0,0,0,0,30673,0,0,0,48752,0,0,0
01/10/2020,74,15,1,2,2,3,0,2,0,2,1,3,2,2,7,4,2,0,0,4,0,4,0,4,5,4,3,5,0,7,2,6,0,7,5,35503,0,21414,0,0,7801,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,0,0,0,0
02/10/2020,115,13,1,3,7,4,3,3,2,6,10,3,3,13,3,1,6,5,2,5,2,4,2,4,5,0,2,2,1,3,1,2,6,11,3,44369,0,0,0,0,198,0,0,0,0,5951,0,0,0,0,0,0,0,0,0,13273,0,10678,0,0,0,0,0,14269,0,0,0,0,0
05/10/2020,63,9,0,1,2,5,3,1,1,6,2,4,2,1,2,1,2,1,1,2,3,1,2,4,4,2,3,0,3,1,0,5,0,4,3,106734,0,0,2685,0,0,0,0,0,0,0,68456,0,0,0,0,0,0,0,16622,0,0,0,0,0,0,0,0,0,0,0,18971,0,0
06/10/2020,69,8,4,3,4,1,0,2,1,3,5,6,0,2,2,2,3,1,3,7,2,0,1,6,2,0,2,2,1,1,1,2,1,2,5,17258,0,0,0,0,0,0,0,0,0,0,0,9547,0,0,0,0,0,0,0,0,0,0,174,0,7537,0,0,0,0,0,0,0,0
07/10/2020,61,14,3,5,0,0,3,1,1,2,1,2,3,6,0,4,1,0,1,2,2,1,3,5,5,1,3,4,2,3,0,3,1,4,3,28122,0,0,0,0,3336,0,0,0,0,0,0,0,0,24317,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0
08/10/2020,71,14,2,2,1,3,1,1,1,3,3,10,0,2,2,3,0,5,3,2,2,2,1,4,4,0,2,6,1,2,0,2,3,7,5,26596,0,8713,0,0,0,0,0,1239,6198,3850,0,0,0,0,0,0,0,0,0,0,1860,0,0,0,0,0,3292,0,0,0,0,1444,0
09/10/2020,110,8,11,3,2,2,0,5,0,2,7,4,3,3,0,5,0,7,0,2,3,3,5,6,3,6,4,5,5,6,1,2,1,6,6,14109,524,0,0,0,0,0,0,9893,0,0,0,0,0,0,0,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2020,69,9,2,2,0,5,3,2,1,1,6,4,6,4,1,0,0,1,3,1,3,4,1,4,4,1,1,4,4,1,0,3,2,4,0,27068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27068,0,0,0,0
15/10/2020,77,15,1,10,2,4,2,1,1,9,1,2,4,6,1,2,3,1,2,1,3,5,0,10,1,0,3,1,0,3,0,3,5,1,4,5357,0,0,0,0,0,0,0,0,0,5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2020,90,13,2,5,4,4,1,6,0,4,4,8,4,3,5,2,1,3,3,1,1,3,2,4,1,3,4,2,4,4,0,7,0,3,5,13237,0,0,0,0,0,0,5748,0,7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2020,50,12,0,0,1,6,1,3,1,3,3,2,3,0,1,5,1,1,1,0,0,1,1,1,0,3,6,2,1,2,0,4,3,4,2,11407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/03/2021,72,14,3,3,1,3,0,4,1,6,7,1,3,0,2,0,2,0,3,0,2,3,1,2,5,3,3,6,1,7,1,2,0,6,5,40493,18686,0,0,0,6340,0,0,15467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2021,47,9,0,1,0,2,2,0,0,1,0,3,1,0,0,2,0,2,1,1,2,2,0,5,4,0,7,2,0,2,0,7,1,3,5,12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12327,0,0,0,0,0,0,0,0,0,0,0
25/03/2021,59,8,1,2,0,0,4,1,0,2,7,1,4,3,1,4,4,1,0,3,2,2,0,2,1,2,2,2,1,1,1,1,1,6,5,16762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/03/2021,59,8,1,3,0,0,2,3,0,3,4,5,0,3,1,2,2,0,1,4,5,2,1,5,2,1,5,2,1,0,0,2,1,5,1,12801,0,0,0,0,12801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/03/2021,48,15,0,0,2,0,3,3,0,0,2,1,1,3,3,1,0,2,2,1,3,2,1,7,1,1,3,3,1,7,1,3,0,1,5,64787,0,47595,0,0,0,0,0,0,0,0,0,0,0,0,17192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/04/2021,70,14,2,3,2,1,1,2,0,3,6,3,5,4,5,6,0,1,0,1,1,2,0,1,1,3,6,2,1,8,6,4,1,0,3,183583,0,0,0,0,0,0,0,0,57880,0,0,0,41665,0,8193,0,0,0,0,0,15013,0,13592,5540,0,16194,0,0,0,0,0,25506,0
21/04/2021,78,13,3,5,3,1,1,5,0,2,2,3,5,5,4,3,1,5,2,3,2,4,1,4,1,2,2,2,2,2,3,1,4,7,1,288948,0,124584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67310,97054,0,0
22/04/2021,76,9,1,1,4,5,4,3,2,4,1,5,2,4,2,5,0,4,3,3,0,3,0,3,3,1,3,2,2,1,1,1,1,5,6,251116,0,0,0,0,0,0,0,0,0,0,0,0,14276,0,0,0,0,0,0,0,0,0,0,42088,179678,0,0,0,0,0,15074,0,0
23/04/2021,92,9,0,2,5,2,4,7,0,5,4,8,2,1,3,3,0,4,0,1,0,2,0,10,6,1,6,2,1,2,0,4,3,7,6,481296,12584,47099,0,0,0,0,0,0,0,81772,12789,0,0,0,12741,35981,0,8344,0,0,63409,0,0,0,0,184528,0,22049,0,0,0,0,0
26/04/2021,80,13,0,3,0,4,3,8,0,2,1,3,5,2,3,4,0,1,3,3,5,3,6,7,3,1,3,4,0,4,0,5,0,2,5,148423,0,0,0,0,0,0,0,0,0,0,0,0,0,25414,0,0,12549,0,7295,27335,10644,0,0,0,0,65186,0,0,0,0,0,0,0
27/04/2021,59,16,1,7,0,0,1,3,0,4,2,5,0,4,2,1,3,1,1,4,1,1,1,4,2,0,6,0,2,4,0,4,5,2,4,493482,0,0,50171,14230,0,0,0,0,68956,52021,71791,0,0,0,0,159619,0,0,0,38323,0,0,0,0,0,21851,0,0,0,0,16520,0,0
28/04/2021,66,10,1,2,0,3,4,4,0,2,3,6,0,2,0,3,1,2,0,2,0,2,0,5,1,0,6,0,1,5,1,4,4,7,5,237483,0,0,0,86920,0,0,0,27287,0,0,0,0,0,0,20143,32004,0,0,0,0,0,7149,0,0,0,54656,0,0,0,0,9324,0,0
29/04/2021,82,13,4,2,1,2,3,1,0,1,3,7,2,6,2,2,1,5,2,4,0,2,0,5,3,1,1,0,4,1,2,10,0,13,5,239452,0,23260,0,0,0,0,0,0,0,115513,24999,0,0,0,0,0,0,0,0,16480,0,0,0,0,0,10020,0,0,0,49180,0,0,0
30/04/2021,117,12,1,2,0,3,7,8,0,3,5,3,4,3,6,2,1,2,2,4,3,2,4,5,8,0,13,4,4,4,3,8,3,7,5,272608,0,0,2613,17160,0,0,0,8762,0,0,0,0,0,0,0,0,0,44075,0,0,0,25427,0,0,174571,0,0,0,0,0,0,0,0
04/05/2021,71,6,0,4,0,4,0,2,1,1,1,1,1,5,2,2,1,3,4,5,3,3,0,2,4,2,7,1,1,4,3,7,0,2,1,25104,0,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,15199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/05/2021,82,11,2,1,1,5,1,2,0,7,3,7,1,2,4,1,0,5,5,2,2,2,1,4,3,0,5,8,2,5,2,3,2,3,2,44893,0,0,0,0,2463,0,0,0,0,0,169,0,0,0,0,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33658,0
06/05/2021,73,11,4,1,2,2,3,2,0,3,2,0,4,4,5,2,0,4,6,4,1,1,1,5,1,1,3,5,2,2,2,3,0,5,4,108344,72102,11973,0,0,0,0,0,0,0,0,2203,0,0,0,0,17334,4337,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0
07/05/2021,85,8,2,1,2,1,5,2,0,2,2,4,5,4,1,3,0,1,3,1,2,3,3,7,2,0,4,4,0,6,1,7,3,4,8,201621,0,85407,0,0,0,0,0,0,0,0,0,10480,54762,0,0,0,0,0,0,7373,0,0,0,0,30258,0,0,0,0,0,0,13341,0
10/05/2021,68,10,0,4,0,9,3,1,0,4,8,6,2,2,3,0,1,4,1,3,1,2,1,3,4,0,1,3,0,2,3,1,2,3,1,19437,0,6523,0,0,2047,2198,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,0,0,0,0,0,4549,0,0,0
11/05/2021,77,8,1,4,3,8,3,1,0,3,4,5,0,0,2,4,0,0,1,4,1,4,1,5,4,2,1,1,2,6,3,4,0,4,4,48733,0,3656,0,0,0,0,0,3323,0,0,0,0,0,0,12402,0,0,17034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12318
12/05/2021,69,9,3,3,1,3,3,4,1,2,2,2,1,2,4,3,1,4,0,2,3,3,2,4,3,2,2,0,1,5,0,5,2,3,2,83121,0,0,21066,0,0,10047,0,0,0,0,0,0,497,0,0,0,0,31412,0,0,0,0,0,12320,7779,0,0,0,0,0,0,0,0
13/05/2021,95,12,0,6,2,2,2,6,0,7,3,8,2,5,1,3,4,2,5,2,8,2,1,5,4,0,6,2,1,2,0,4,1,4,7,133411,0,0,0,8492,6913,0,0,0,0,0,7113,0,0,0,0,0,374,0,13964,0,0,0,0,10770,0,0,0,0,0,31630,0,52665,1490
14/05/2021,68,13,2,2,2,0,1,1,0,3,7,1,2,0,4,6,0,4,2,2,2,1,0,6,5,2,5,0,0,3,2,2,5,8,1,5772,0,0,0,5083,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/05/2021,73,13,8,1,1,4,2,4,0,5,3,1,5,2,1,6,0,2,1,0,4,2,1,1,3,3,1,4,0,4,1,8,2,4,2,80838,0,0,0,0,0,0,0,0,21813,0,0,0,0,0,0,0,2296,43863,0,12866,0,0,0,0,0,0,0,0,0,0,0,0,0
18/05/2021,67,8,3,4,0,2,3,2,0,2,4,2,2,2,2,1,4,3,0,2,5,2,0,5,3,2,3,4,1,7,0,1,1,3,0,34052,0,0,0,0,0,0,765,0,0,0,0,0,0,1098,0,0,0,0,0,0,29236,0,0,0,0,0,0,0,0,0,2953,0,0
19/05/2021,71,11,1,5,2,0,0,1,1,3,9,5,1,2,1,4,2,4,4,4,0,3,1,1,3,0,3,5,0,1,0,4,1,2,9,40374,0,2494,970,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,466,13037,0,0,21394,0,0,0,0,0,0,0,0,0,0,0
20/05/2021,87,8,0,3,1,1,1,5,1,3,3,5,5,3,4,3,2,1,2,0,3,4,2,10,6,0,2,6,1,4,0,6,0,6,2,190443,0,0,7233,0,20798,0,0,0,0,387,299,24373,0,0,0,1068,0,16736,0,0,16515,19558,0,55406,10471,0,0,0,17599,0,0,0,0
